	uner-name	uner-class	name	id
20877	San Giovanni Rotondo	Name-Location-GPE-City	San_Giovanni_Rotondo	entity_11563711
20878	Manfredonia	Name-Location-GPE-GPE_Other	Manfredonia	entity_12251263
20884	Trani	Name-Location-GPE-GPE_Other	Trani	entity_1309837
20886	Andria	Name-Location-GPE-City	Andria	entity_691380
20887	Sele	Name-Location-GPE-GPE_Other	Sele	entity_8540645
20888	Lecce	Name-Location-GPE-City	Lecce	entity_7019343
20899	Abruzzo	Name-Location-GPE-GPE_Other	Abruzzo	entity_2282232
20917	Urbino	Name-Location-GPE-City	Urbino	entity_13566857
20918	Brindisi	Name-Location-GPE-City	Brindisi	entity_13634847
20925	Campobasso	Name-Location-GPE-City	Campobasso	entity_10380336
20926	Trigno	Name-Location-Geological_Region-River	Trigno	entity_1134716
20927	Biferno	Name-Location-Geological_Region-River	Biferno	entity_12083219
20936	Lovis Corinth	Name-Person-Name_Person	Lovis_Corinth	entity_13501000
20946	Novara	Name-Location-GPE-City	Novara	entity_7028996
20950	Palenque	Name-Location-GPE-GPE_Other	Palenque	entity_10587158
20951	Calakmul	Name-Location-Location_Other	Calakmul	entity_13574489
20952	Quiriguá	Name-Location-Location_Other	Quiriguá	entity_8133632
20953	Tikal	Name-Facility-GOE-GOE_Other	Tikal	entity_4222649
20958	Uxmal	Name-Location-GPE-City	Uxmal	entity_6798036
20961	Orange Walk Town	Name-Location-GPE-City	Orange_Walk_Town	entity_7772093
20975	Dobroslav Jevđević	Name-Person-Name_Person	Dobroslav_Jevđević	entity_3401149
20985	Sylvanus Olympio	Name-Person-Name_Person	Sylvanus_Olympio	entity_11889878
20986	Faure Gnassingbé	Name-Person-Name_Person	Faure_Gnassingbé	entity_572084
20987	Lomé	Name-Location-GPE-City	Lomé	entity_9147629
20988	Sokodé	Name-Location-GPE-City	Sokodé	entity_4161616
20989	Kpalimé	Name-Location-GPE-City	Kpalimé	entity_5126317
20990	Atakpamé	Name-Location-GPE-City	Atakpamé	entity_5448114
20991	Bassar	Name-Location-GPE-GPE_Other	Bassar	entity_10557834
20992	Tsévié	Name-Location-GPE-City	Tsévié	entity_4395498
20999	Kera Tamara	Name-Person-Name_Person	Kera_Tamara	entity_2832733
21001	Mara Branković	Name-Person-Name_Person	Mara_Branković	entity_7382862
21013	Daniel Srb	Name-Person-Name_Person	Daniel_Srb	entity_4848539
21014	Čabar	Name-Location-GPE-City	Čabar	entity_2251874
21018	David Livingstone	Name-Person-Name_Person	David_Livingstone	entity_11575913
21019	Kenneth Kaunda	Name-Person-Name_Person	Kenneth_Kaunda	entity_4898895
21024	Gustav Ludwig Hertz	Name-Person-Name_Person	Gustav_Ludwig_Hertz	entity_6349205
21025	Carl Hellmuth Hertz	Name-Person-Name_Person	Carl_Hellmuth_Hertz	entity_11117677
21031	Olga Pakalović	Name-Person-Name_Person	Olga_Pakalović	entity_13878733
21032	Nina Violić	Name-Person-Name_Person	Nina_Violić	entity_4809800
21033	Inge Appelt	Name-Person-Name_Person	Inge_Appelt	entity_4943475
21034	Krešimir Mikić	Name-Person-Name_Person	Krešimir_Mikić	entity_9720494
21041	Samuel Beckett	Name-Person-Name_Person	Samuel_Beckett	entity_8123759
21044	Jean Anouilh	Name-Person-Name_Person	Jean_Anouilh	entity_2678860
21045	Raymond Queneau	Name-Person-Name_Person	Raymond_Queneau	entity_10687493
21046	Macbett	Name-Product-Printing-Printing_Other	Macbett	entity_1800701
21054	Salvador Allende	Name-Person-Name_Person	Salvador_Allende	entity_7690118
21055	Antofagasta	Name-Location-GPE-City	Antofagasta	entity_6599201
21056	Punta Arenas	Name-Location-GPE-City	Punta_Arenas	entity_1808857
21057	Gabriela Mistral	Name-Person-Name_Person	Gabriela_Mistral	entity_13157026
21058	Pablo Neruda	Name-Person-Name_Person	Pablo_Neruda	entity_7192031
21065	Luis Sepúlveda	Name-Person-Name_Person	Luis_Sepúlveda	entity_4810187
21066	Antonio Skármeta	Name-Person-Name_Person	Antonio_Skármeta	entity_5549349
21070	Heraklion	Name-Location-GPE-GPE_Other	Heraklion	entity_8667445
21075	Igman	Name-Location-Geological_Region_Mountain	Igman	entity_11521482
21078	Istočna Ilidža	Name-Location-GPE-GPE_Other	Istočna_Ilidža	entity_12514209
21079	Vrelo Bosne	Name-Location-Geological_Region-River	Vrelo_Bosne	entity_12034115
21087	Bessie Smith	Name-Person-Name_Person	Bessie_Smith	entity_3603484
21090	Frédéric Chopin	Name-Person-Name_Person	Frédéric_Chopin	entity_337315
21097	Prix Goncourt	Name-Product-Award	Prix_Goncourt	event_1649848
21100	Locarno	Name-Location-GPE-City	Locarno	entity_10489969
21101	Bertha von Suttner	Name-Person-Name_Person	Bertha_von_Suttner	entity_8440895
21102	Albert Schweitzer	Name-Person-Name_Person	Albert_Schweitzer	entity_4434652
21103	Ernst Bloch	Name-Person-Name_Person	Ernst_Bloch	entity_8624329
21104	Arno Schmidt	Name-Person-Name_Person	Arno_Schmidt	entity_3025063
21119	Josip Crnobori	Name-Person-Name_Person	Josip_Crnobori	entity_793138
21120	Josip Račić	Name-Person-Name_Person	Josip_Račić	entity_2251508
21123	Ivan Kožarić	Name-Person-Name_Person	Ivan_Kožarić	entity_13497028
21124	Robert Baća	Name-Person-Name_Person	Robert_Baća	entity_2220993
21125	Slavko Löwy	Name-Person-Name_Person	Slavko_Löwy	entity_4229624
21133	Toronto Raptors	Name-Organization-Sports_Organization-Pro_Sports_Organization	Toronto_Raptors	entity_6267416
21134	Łódź	Name-Location-GPE-City	Łódź	entity_6398058
21144	Lilian Thuram	Name-Person-Name_Person	Lilian_Thuram	entity_6194615
21146	Branimir Makanec	Name-Person-Name_Person	Branimir_Makanec	entity_6784196
21147	Bielefeld	Name-Location-GPE-City	Bielefeld	entity_12521122
21161	Alexander Dubček	Name-Person-Name_Person	Alexander_Dubček	entity_10015807
21162	Ludvík Svoboda	Name-Person-Name_Person	Ludvík_Svoboda	entity_7283290
21165	Vladimír Mečiar	Name-Person-Name_Person	Vladimír_Mečiar	entity_2236855
21166	Billie Holiday	Name-Person-Name_Person	Billie_Holiday	entity_5401096
21177	Tony Bennett	Name-Person-Name_Person	Tony_Bennett	entity_6302298
21179	Irving Langmuir	Name-Person-Name_Person	Irving_Langmuir	entity_12842976
21197	Erich Honecker	Name-Person-Name_Person	Erich_Honecker	entity_4303179
21201	Fårö	Name-Location-Geological_Region_Island	Fårö	entity_12966405
21202	Liv Ullmann	Name-Person-Name_Person	Liv_Ullmann	entity_5189750
21203	Max von Sydow	Name-Person-Name_Person	Max_von_Sydow	entity_832654
21220	Memphis Grizzlies	Name-Organization-Sports_Organization-Pro_Sports_Organization	Memphis_Grizzlies	entity_13233549
21221	Orlando Magic	Name-Organization-Sports_Organization-Pro_Sports_Organization	Orlando_Magic	entity_9166018
21222	Utah Jazz	Name-Organization-Sports_Organization-Pro_Sports_Organization	Utah_Jazz	entity_5262464
21224	Dallas Mavericks	Name-Organization-Sports_Organization-Pro_Sports_Organization	Dallas_Mavericks	entity_3893353
21226	San Antonio Spurs	Name-Organization-Sports_Organization-Pro_Sports_Organization	San_Antonio_Spurs	entity_4911074
21232	Zlatna Greda	Name-Location-GPE-GPE_Other	Zlatna_Greda	entity_1632988
21234	Orijent	Name-Location-GPE-City	Orijent	entity_6656756
21235	Hacilar	Name-Location-GPE-GPE_Other	Hacilar	entity_10110430
21237	Zetor	Name-Organization-Corporation-Company	Zetor	entity_7926516
21243	Campeche	Name-Location-GPE-City	Campeche	entity_10868767
21246	Lucky Luciano	Name-Person-Name_Person	Lucky_Luciano	entity_9653851
21247	Ava Gardner	Name-Person-Name_Person	Ava_Gardner	entity_9680538
21252	Richard Neutra	Name-Person-Name_Person	Richard_Neutra	entity_8518074
21253	Oscar Niemeyer	Name-Person-Name_Person	Oscar_Niemeyer	entity_11269481
21257	Enrico Caruso	Name-Person-Name_Person	Enrico_Caruso	entity_2902785
21258	Sarah Bernhardt	Name-Person-Name_Person	Sarah_Bernhardt	entity_5482511
21264	Ibrahim Ferrer	Name-Person-Name_Person	Ibrahim_Ferrer	entity_2633934
21265	Cienfuegos	Name-Location-GPE-City	Cienfuegos	entity_7674675
21283	Tilment	Name-Location-Geological_Region-River	Tilment	entity_3547651
21284	Soča	Name-Location-Geological_Region-River	Soča	entity_7733733
21286	Udinese Calcio	Name-Organization-Sports_Organization-Pro_Sports_Organization	Udinese_Calcio	entity_1062542
21287	Serie B	Name-Organization-Sports_Organization-Sports_League	Serie_B	event_1650512
21290	Brezova Kosa	Name-Location-GPE-City	Brezova_Kosa	entity_1713575
21291	Čajići	Name-Location-GPE-City	Čajići	entity_6452142
21292	Čizmići	Name-Location-GPE-City	Čizmići	entity_6480794
21293	Ćehići	Name-Location-GPE-City	Ćehići	entity_19931
21294	Ćoralići	Name-Location-GPE-City	Ćoralići	entity_7230179
21296	Donja Koprivna	Name-Location-GPE-City	Donja_Koprivna	entity_8955517
21297	Donja Lučka	Name-Location-GPE-City	Donja_Lučka	entity_10318560
21298	Gornja Barska	Name-Location-GPE-City	Gornja_Barska	entity_4620557
21299	Gornja Koprivna	Name-Location-GPE-City	Gornja_Koprivna	entity_7583612
21300	Gornja Lučka	Name-Location-GPE-City	Gornja_Lučka	entity_9621124
21302	Kapići	Name-Location-GPE-City	Kapići	entity_5125442
21303	Kličići	Name-Location-GPE-City	Kličići	entity_7418724
21304	Krakača	Name-Location-GPE-City	Krakača	entity_10175926
21306	Ljubijankići	Name-Location-GPE-City	Ljubijankići	entity_4673146
21307	Majetići	Name-Location-GPE-City	Majetići	entity_13352929
21308	Miostrah	Name-Location-GPE-City	Miostrah	entity_3832926
21310	Mutnik	Name-Location-GPE-City	Mutnik	entity_12486056
21311	Ostrožac na Uni	Name-Location-GPE-City	Ostrožac_na_Uni	entity_2449096
21312	Pećigrad	Name-Location-GPE-City	Pećigrad	entity_9016576
21313	Pjanići	Name-Location-GPE-City	Pjanići	entity_9582018
21314	Podgredina	Name-Location-GPE-City	Podgredina	entity_6212754
21315	Ponjevići	Name-Location-GPE-City	Ponjevići	entity_8145944
21316	Prošići	Name-Location-GPE-City	Prošići	entity_13529650
21317	Rošići	Name-Location-GPE-City	Rošići	entity_8925581
21318	Skokovi	Name-Location-GPE-City	Skokovi	entity_6321450
21319	Šturlić	Name-Location-GPE-City	Šturlić	entity_1612073
21320	Šturlićka Platnica	Name-Location-GPE-City	Šturlićka_Platnica	entity_10992939
21321	Toromani	Name-Location-GPE-City	Toromani	entity_993834
21322	Tržačka Platnica	Name-Location-GPE-City	Tržačka_Platnica	entity_2398292
21323	Tržačka Raštela	Name-Location-GPE-City	Tržačka_Raštela	entity_122
21324	Vilenjača	Name-Location-GPE-City	Vilenjača	entity_4856443
21325	Agrokomerc	Name-Organization-Corporation-Company	Agrokomerc	entity_13425929
21333	Pelagićevo	Name-Location-GPE-City	Pelagićevo	entity_12979001
21335	Blaževac	Name-Location-GPE-City	Blaževac	entity_115591
21336	Donje Ledenice	Name-Location-GPE-City	Donje_Ledenice	entity_2513698
21337	Donja Tramošnica	Name-Location-GPE-City	Donja_Tramošnica	entity_2529764
21338	Gornje Ledenice	Name-Location-GPE-City	Gornje_Ledenice	entity_12570284
21339	Njivak	Name-Location-GPE-City	Njivak	entity_2857082
21340	Orlovo Polje	Name-Location-GPE-City	Orlovo_Polje	entity_9685804
21341	Porebrice	Name-Location-GPE-City	Porebrice	entity_4861104
21342	Samarevac	Name-Location-GPE-City	Samarevac	entity_3445698
21343	Krčevljani	Name-Location-GPE-City	Krčevljani	entity_9746134
21344	Gornje Krečane	Name-Location-GPE-City	Gornje_Krečane	entity_73006
21345	Donji Skugrić	Name-Location-GPE-City	Donji_Skugrić	entity_8945816
21346	Zelinja Gornja	Name-Location-GPE-City	Zelinja_Gornja	entity_9052457
21347	Avramovina	Name-Location-GPE-City	Avramovina	entity_9374066
21348	Biberovo Polje	Name-Location-GPE-City	Biberovo_Polje	entity_12358599
21349	Donja Međiđa	Name-Location-GPE-City	Donja_Međiđa	entity_5994822
21350	Donje Krečane	Name-Location-GPE-City	Donje_Krečane	entity_3034639
21351	Gornja Međiđa	Name-Location-GPE-City	Gornja_Međiđa	entity_2014881
21352	Hrgovi Donji	Name-Location-GPE-City	Hrgovi_Donji	entity_12316551
21353	Jelovče Selo	Name-Location-GPE-City	Jelovče_Selo	entity_3748319
21354	Kerep	Name-Location-GPE-City	Kerep	entity_10291125
21355	Novalići	Name-Location-GPE-City	Novalići	entity_5363284
21356	Rajska	Name-Location-GPE-City	Rajska	entity_3810177
21357	Sibovac	Name-Location-GPE-City	Sibovac	entity_1731946
21358	Srnice Donje	Name-Location-GPE-City	Srnice_Donje	entity_12604648
21359	Srnice Gornje	Name-Location-GPE-City	Srnice_Gornje	entity_13117648
21360	Vučkovci	Name-Location-GPE-City	Vučkovci	entity_6778866
21361	Zelinja Donja	Name-Location-GPE-City	Zelinja_Donja	entity_4770
21362	Zelinja Srednja	Name-Location-GPE-City	Zelinja_Srednja	entity_10352627
21363	Saipan	Name-Location-Geological_Region_Island	Saipan	entity_4242175
21368	Mamoudzou	Name-Location-GPE-GPE_Other	Mamoudzou	entity_667366
21396	Johan Huizinga	Name-Person-Name_Person	Johan_Huizinga	entity_5135248
21412	Thurn und Taxis	Name-Location-GPE-Country	Thurn_und_Taxis	entity_3857768
21419	Đuro Tiljak	Name-Person-Name_Person	Đuro_Tiljak	entity_1346515
21420	Ignjat Job	Name-Person-Name_Person	Ignjat_Job	entity_8978732
21422	Stjepan Brodarić	Name-Person-Name_Person	Stjepan_Brodarić	entity_10470468
21423	Regiomontanus	Name-Person-Name_Person	Regiomontanus	entity_4042778
21427	Buzeta	Name-Location-GPE-City	Buzeta	entity_10879649
21448	Vranica	Name-Location-Geological_Region_Mountain	Vranica	entity_12223434
21449	Treskavica	Name-Location-Geological_Region_Mountain	Treskavica	entity_13162431
21450	Pale	Name-Location-GPE-GPE_Other	Pale	entity_9277767
21452	Ustikolina	Name-Location-GPE-City	Ustikolina	entity_11614341
21453	Ante Jelavić	Name-Person-Name_Person	Ante_Jelavić	entity_13770419
21462	Vladimir Kramnik	Name-Person-Name_Person	Vladimir_Kramnik	entity_4477921
21468	Stupni Do	Name-Location-GPE-City	Stupni_Do	entity_10564780
21473	Trnsko	Name-Location-GPE-GPE_Other	Trnsko	entity_8687620
21474	Zapruđe	Name-Location-GPE-GPE_Other	Zapruđe	entity_10288713
21476	Travno	Name-Location-GPE-GPE_Other	Travno	entity_2202194
21477	Dugave	Name-Location-GPE-GPE_Other	Dugave	entity_5224450
21480	Australian Open	Name-Event-Occasion-Game	Australian_Open	event_510275
21482	Rafael Nadal	Name-Person-Name_Person	Rafael_Nadal	entity_10078272
21487	ATP World Tour Masters 1000	Name-Product-Art-Broadcast_Program	ATP_World_Tour_Masters_1000	event_75660
21488	ATP Challenger Tour	Name-Product-Art-Broadcast_Program	ATP_Challenger_Tour	event_458238
21493	Vostok 1	Name-Location-Astral_Body-Astral_Body_Other	Vostok_1	event_1028484
21499	Manfred von Richthofen	Name-Person-Name_Person	Manfred_von_Richthofen	entity_8233586
21500	Rudolf Fizir	Name-Organization-Sports_Organization-Pro_Sports_Organization	Rudolf_Fizir	entity_8010432
21501	Junkers Ju 52	Name-Product-Vehicle-Aircraft	Junkers_Ju_52	entity_3447699
21515	Japan Airlines	Name-Organization-Corporation-Company	Japan_Airlines	entity_3873792
21516	Air Canada	Name-Organization-Corporation-Company	Air_Canada	entity_10593884
21525	Avro Vulcan	Name-Product-Vehicle-Aircraft	Avro_Vulcan	entity_5507025
21527	Rudy Giuliani	Name-Person-Name_Person	Rudy_Giuliani	entity_13161186
21531	Supermarine Spitfire	Name-Product-Vehicle-Aircraft	Supermarine_Spitfire	entity_1811395
21543	Taor	Name-Location-GPE-City	Taor	entity_11458885
21553	Burton Richter	Name-Person-Name_Person	Burton_Richter	entity_12234537
21559	Massachusetts Institute of Technology	Name-Facility-GOE-School	Massachusetts_Institute_of_Technology	entity_9749777
21571	Ludwig Feuerbach	Name-Person-Name_Person	Ludwig_Feuerbach	entity_3892601
21594	Perim	Name-Location-Geological_Region_Island	Perim	entity_1823574
21604	Dési Bouterse	Name-Person-Name_Person	Dési_Bouterse	entity_12875349
21605	Julianatop	Name-Location-Geological_Region_Mountain	Julianatop	entity_7830485
21608	Indiana Pacers	Name-Organization-Sports_Organization-Pro_Sports_Organization	Indiana_Pacers	entity_8510035
21609	Skopska Crna Gora	Name-Location-Geological_Region_Mountain	Skopska_Crna_Gora	entity_985948
21610	Vodno	Name-Location-Geological_Region_Mountain	Vodno	entity_2327746
21611	Scupi	Name-Location-Location_Other	Scupi	entity_20671640
21613	Giovanni Piccolomini	Name-Person-Name_Person	Giovanni_Piccolomini	entity_10293739
21614	Kumanovo	Name-Location-GPE-City	Kumanovo	entity_4217604
21617	Kočani	Name-Location-GPE-GPE_Other	Kočani	entity_3017884
21619	Abu Musa	Name-Facility-Facility_Other	Abu_Musa	entity_7538909
21621	Airbus A300	Name-Product-Vehicle-Aircraft	Airbus_A300	entity_12878152
21627	George Sand	Name-Person-Name_Person	George_Sand	entity_10403810
21628	Michel Houellebecq	Name-Person-Name_Person	Michel_Houellebecq	entity_7677818
21633	Monticello	Name-Location-GPE-City	Monticello	entity_11828455
21642	James Madison	Name-Person-Name_Person	James_Madison	entity_5717223
21658	Calvin Coolidge	Name-Person-Name_Person	Calvin_Coolidge	entity_9735197
21664	Hugo Chávez	Name-Person-Name_Person	Hugo_Chávez	entity_11377326
21665	Anzoátegui	Name-Location-GPE-GPE_Other	Anzoátegui	entity_2176150
21666	Carabobo	Name-Location-GPE-GPE_Other	Carabobo	entity_1907902
21667	Delta Amacuro	Name-Location-GPE-GPE_Other	Delta_Amacuro	entity_1710491
21668	Falcón	Name-Location-GPE-GPE_Other	Falcón	entity_2694596
21669	Monagas	Name-Location-GPE-GPE_Other	Monagas	entity_9086611
21670	Nueva Esparta	Name-Location-GPE-GPE_Other	Nueva_Esparta	entity_12683894
21671	Guayana Esequiba	Name-Location-GPE-GPE_Other	Guayana_Esequiba	entity_1595817
21674	Yanomami	Name-Organization-Show_Organization	Yanomami	entity_10180534
21676	Gabriela Spanic	Name-Person-Name_Person	Gabriela_Spanic	entity_3634254
21680	Gran Chaco	Name-Location-GPE-GPE_Other	Gran_Chaco	entity_3576362
21681	Alfredo Stroessner	Name-Person-Name_Person	Alfredo_Stroessner	entity_1162187
21682	Hasselt	Name-Location-GPE-City	Hasselt	entity_10476949
21684	HBO	Name-Organization-Corporation-Company	HBO	entity_9101316
21686	Teri Hatcher	Name-Person-Name_Person	Teri_Hatcher	entity_13396832
21687	Felicity Huffman	Name-Person-Name_Person	Felicity_Huffman	entity_4405396
21689	Brenda Strong	Name-Person-Name_Person	Brenda_Strong	entity_7824026
21690	Mark Moses	Name-Person-Name_Person	Mark_Moses	entity_1000055
21691	Susan Mayer	Name-Person-Fictional	Susan_Mayer	entity_5671771
21692	Marcia Cross	Name-Person-Name_Person	Marcia_Cross	entity_8555721
21694	Drea de Matteo	Name-Person-Name_Person	Drea_de_Matteo	entity_8790641
21695	Dana Delany	Name-Person-Name_Person	Dana_Delany	entity_915714
21696	Kyle MacLachlan	Name-Person-Name_Person	Kyle_MacLachlan	entity_1353833
21697	Vanessa Williams	Name-Person-Name_Person	Vanessa_Williams	entity_5540371
21699	Kathryn Joosten	Name-Person-Name_Person	Kathryn_Joosten	entity_5475197
21703	Dixie Carter	Name-Product-Art-Movie	Dixie_Carter	entity_565755
21706	Nicollette Sheridan	Name-Person-Name_Person	Nicollette_Sheridan	entity_4244111
21708	Andrea Bowen	Name-Person-Name_Person	Andrea_Bowen	entity_7244734
21720	Tim Duncan	Name-Person-Name_Person	Tim_Duncan	entity_11264190
21721	Tony Parker	Name-Person-Name_Person	Tony_Parker	entity_1072693
21732	Kilogram	Name-Organization-Organization_Other	Kilogram	entity_9617470
21735	Bijakovići	Name-Location-GPE-City	Bijakovići	entity_7118963
21736	Biletići	Name-Location-GPE-City	Biletići	entity_7275030
21737	Čalići	Name-Location-GPE-City	Čalići	entity_9202712
21738	Čerin	Name-Location-GPE-GPE_Other	Čerin	entity_7651834
21739	Gradnići	Name-Location-GPE-City	Gradnići	entity_12070089
21740	Krehin Gradac	Name-Location-GPE-City	Krehin_Gradac	entity_9128676
21741	Krućevići	Name-Location-GPE-City	Krućevići	entity_4153059
21742	Mali Ograđenik	Name-Location-GPE-City	Mali_Ograđenik	entity_524464
21743	Potpolje	Name-Location-GPE-City	Potpolje	entity_9187882
21744	Služanj	Name-Location-GPE-GPE_Other	Služanj	entity_4874074
21745	Tepčići	Name-Location-GPE-City	Tepčići	entity_9103819
